Date,Product Category,Quantity Sold,Price per Unit,Total Price
27/10/2024,Patisserie,4,20,80
27/10/2024,Food,5,23,115
27/10/2024,Milk Products,6,8,48
27/10/2024,Food,7,33.5,234.5
27/10/2024,Patisserie,8,30.5,244
27/10/2024,Computers and electric accessories,10,24.5,245
27/10/2024,Patisserie,10,24.5,245
28/10/2024,Beverages,2,17,34
28/10/2024,Patisserie,2,29,58
28/10/2024,Food,3,24.5,73.5
28/10/2024,Furniture,4,27.5,110
28/10/2024,Food,5,24.5,122.5
28/10/2024,Butchers,5,27.5,137.5
28/10/2024,Milk Products,5,38,190
28/10/2024,Beverages,8,5,40
28/10/2024,Electric household essentials,8,11,88
28/10/2024,Food,8,33.5,268
29/10/2024,Patisserie,1,24.5,24.5
29/10/2024,Patisserie,1,27.5,27.5
29/10/2024,Patisserie,3,36.5,109.5
29/10/2024,Furniture,3,39.5,118.5
29/10/2024,Butchers,4,26,104
29/10/2024,Butchers,4,41,164
29/10/2024,Beverages,5,6.5,32.5
29/10/2024,Patisserie,6,12.5,75
29/10/2024,Food,10,18.5,185
30/10/2024,Furniture,3,29,87
30/10/2024,Milk Products,4,15.5,62
30/10/2024,Milk Products,4,32,128
30/10/2024,Patisserie,4,38,152
30/10/2024,Beverages,5,6.5,32.5
30/10/2024,Electric household essentials,6,11,66
30/10/2024,Furniture,6,12.5,75
30/10/2024,Electric household essentials,6,36.5,219
30/10/2024,Food,7,29,203
30/10/2024,Electric household essentials,7,29,203
30/10/2024,Computers and electric accessories,7,32,224
30/10/2024,Beverages,8,12.5,100
30/10/2024,Patisserie,10,20,200
31/10/2024,Patisserie,1,33.5,33.5
31/10/2024,Electric household essentials,4,30.5,122
31/10/2024,Butchers,5,6.5,32.5
31/10/2024,Beverages,5,21.5,107.5
31/10/2024,Electric household essentials,6,23,138
31/10/2024,Furniture,7,38,266
31/10/2024,Food,9,21.5,193.5
31/10/2024,Milk Products,9,32,288
31/10/2024,Furniture,10,9.5,95
01/11/2024,Milk Products,1,6.5,6.5
01/11/2024,Food,3,12.5,37.5
01/11/2024,Beverages,4,6.5,26
01/11/2024,Beverages,4,30.5,122
01/11/2024,Beverages,4,38,152
01/11/2024,Milk Products,5,9.5,47.5
01/11/2024,Patisserie,5,11,55
01/11/2024,Furniture,7,5,35
01/11/2024,Patisserie,7,27.5,192.5
01/11/2024,Patisserie,8,14,112
01/11/2024,Electric household essentials,8,41,328
02/11/2024,Furniture,1,24.5,24.5
02/11/2024,Furniture,1,35,35
02/11/2024,Milk Products,4,12.5,50
02/11/2024,Food,4,39.5,158
02/11/2024,Electric household essentials,7,9.5,66.5
02/11/2024,Food,7,23,161
02/11/2024,Milk Products,7,32,224
02/11/2024,Computers and electric accessories,10,17,170
02/11/2024,Milk Products,10,29,290
02/11/2024,Computers and electric accessories,10,33.5,335
03/11/2024,Milk Products,1,14,14
03/11/2024,Furniture,1,20,20
03/11/2024,Electric household essentials,1,21.5,21.5
03/11/2024,Electric household essentials,1,23,23
03/11/2024,Furniture,1,26,26
03/11/2024,Electric household essentials,1,27.5,27.5
03/11/2024,Electric household essentials,2,18.5,37
03/11/2024,Electric household essentials,3,12.5,37.5
03/11/2024,Milk Products,3,36.5,109.5
03/11/2024,Milk Products,5,33.5,167.5
03/11/2024,Milk Products,6,27.5,165
03/11/2024,Food,6,41,246
03/11/2024,Food,7,17,119
03/11/2024,Computers and electric accessories,7,29,203
03/11/2024,Furniture,8,24.5,196
03/11/2024,Butchers,9,41,369
04/11/2024,Furniture,3,12.5,37.5
04/11/2024,Food,3,18.5,55.5
04/11/2024,Electric household essentials,6,18.5,111
04/11/2024,Patisserie,7,14,98
04/11/2024,Patisserie,7,15.5,108.5
04/11/2024,Computers and electric accessories,7,17,119
04/11/2024,Furniture,7,29,203
04/11/2024,Electric household essentials,8,5,40
04/11/2024,Computers and electric accessories,8,26,208
04/11/2024,Computers and electric accessories,9,21.5,193.5
04/11/2024,Computers and electric accessories,9,26,234
04/11/2024,Butchers,9,33.5,301.5
05/11/2024,Computers and electric accessories,1,14,14
05/11/2024,Patisserie,1,17,17
05/11/2024,Patisserie,1,18.5,18.5
05/11/2024,Computers and electric accessories,1,41,41
05/11/2024,Patisserie,2,41,82
05/11/2024,Furniture,4,33.5,134
05/11/2024,Electric household essentials,5,15.5,77.5
05/11/2024,Milk Products,5,29,145
05/11/2024,Milk Products,7,20,140
05/11/2024,Milk Products,8,29,232
05/11/2024,Electric household essentials,8,32,256
05/11/2024,Computers and electric accessories,10,32,320
06/11/2024,Milk Products,1,12.5,12.5
06/11/2024,Beverages,2,41,82
06/11/2024,Electric household essentials,3,15.5,46.5
06/11/2024,Furniture,3,18.5,55.5
06/11/2024,Butchers,3,29,87
06/11/2024,Beverages,5,26,130
06/11/2024,Furniture,6,6.5,39
06/11/2024,Butchers,6,21.5,129
06/11/2024,Milk Products,7,23,161
06/11/2024,Beverages,8,39.5,316
06/11/2024,Butchers,8,41,328
06/11/2024,Patisserie,9,33.5,301.5
07/11/2024,Butchers,2,36.5,73
07/11/2024,Milk Products,3,27.5,82.5
07/11/2024,Milk Products,5,9.5,47.5
07/11/2024,Electric household essentials,5,39.5,197.5
07/11/2024,Electric household essentials,5,41,205
07/11/2024,Food,6,20,120
07/11/2024,Food,6,23,138
07/11/2024,Milk Products,6,39.5,237
07/11/2024,Patisserie,7,39.5,276.5
07/11/2024,Butchers,9,9.5,85.5
07/11/2024,Food,10,14,140
07/11/2024,Computers and electric accessories,10,33.5,335
08/11/2024,Computers and electric accessories,1,21.5,21.5
08/11/2024,Computers and electric accessories,1,24.5,24.5
08/11/2024,Food,4,15.5,62
08/11/2024,Electric household essentials,6,15.5,93
08/11/2024,Patisserie,7,23,161
08/11/2024,Beverages,7,38,266
08/11/2024,Electric household essentials,8,15.5,124
08/11/2024,Food,8,18.5,148
08/11/2024,Electric household essentials,9,26,234
08/11/2024,Electric household essentials,10,11,110
08/11/2024,Milk Products,10,36.5,365
09/11/2024,Food,1,17,17
09/11/2024,Food,4,41,164
09/11/2024,Beverages,5,15.5,77.5
09/11/2024,Furniture,5,32,160
09/11/2024,Milk Products,6,29,174
09/11/2024,Computers and electric accessories,8,33.5,268
09/11/2024,Patisserie,9,33.5,301.5
09/11/2024,Electric household essentials,10,33.5,335
10/11/2024,Butchers,1,21.5,21.5
10/11/2024,Computers and electric accessories,5,9.5,47.5
10/11/2024,Electric household essentials,7,39.5,276.5
10/11/2024,Computers and electric accessories,9,26,234
10/11/2024,Furniture,10,12.5,125
11/11/2024,Electric household essentials,1,38,38
11/11/2024,Computers and electric accessories,2,20,40
11/11/2024,Food,3,33.5,100.5
11/11/2024,Electric household essentials,3,38,114
11/11/2024,Milk Products,5,39.5,197.5
11/11/2024,Milk Products,6,11,66
11/11/2024,Beverages,6,29,174
11/11/2024,Food,7,17,119
11/11/2024,Patisserie,8,41,328
12/11/2024,Beverages,1,8,8
12/11/2024,Furniture,2,26,52
12/11/2024,Computers and electric accessories,4,33.5,134
12/11/2024,Patisserie,4,41,164
12/11/2024,Milk Products,6,5,30
12/11/2024,Patisserie,6,17,102
12/11/2024,Electric household essentials,6,21.5,129
12/11/2024,Food,7,5,35
12/11/2024,Electric household essentials,7,41,287
12/11/2024,Furniture,9,41,369
12/11/2024,Milk Products,10,8,80
12/11/2024,Food,10,30.5,305
13/11/2024,Furniture,1,6.5,6.5
13/11/2024,Furniture,1,26,26
13/11/2024,Beverages,2,5,10
13/11/2024,Electric household essentials,2,20,40
13/11/2024,Butchers,4,24.5,98
13/11/2024,Butchers,4,33.5,134
13/11/2024,Furniture,5,35,175
13/11/2024,Patisserie,6,6.5,39
13/11/2024,Butchers,7,41,287
13/11/2024,Furniture,8,6.5,52
13/11/2024,Furniture,8,27.5,220
14/11/2024,Electric household essentials,2,21.5,43
14/11/2024,Computers and electric accessories,2,24.5,49
14/11/2024,Milk Products,3,12.5,37.5
14/11/2024,Beverages,3,20,60
14/11/2024,Patisserie,3,39.5,118.5
14/11/2024,Butchers,4,14,56
14/11/2024,Computers and electric accessories,6,39.5,237
14/11/2024,Food,6,41,246
14/11/2024,Milk Products,7,27.5,192.5
14/11/2024,Electric household essentials,9,6.5,58.5
14/11/2024,Food,9,35,315
14/11/2024,Furniture,10,12.5,125
15/11/2024,Furniture,1,38,38
15/11/2024,Furniture,2,12.5,25
15/11/2024,Milk Products,2,12.5,25
15/11/2024,Electric household essentials,3,12.5,37.5
15/11/2024,Furniture,6,39.5,237
15/11/2024,Computers and electric accessories,7,18.5,129.5
15/11/2024,Beverages,7,29,203
15/11/2024,Beverages,10,27.5,275
15/11/2024,Butchers,10,30.5,305
15/11/2024,Patisserie,10,33.5,335
16/11/2024,Computers and electric accessories,1,32,32
16/11/2024,Electric household essentials,2,23,46
16/11/2024,Milk Products,3,12.5,37.5
16/11/2024,Electric household essentials,3,33.5,100.5
16/11/2024,Furniture,3,39.5,118.5
16/11/2024,Patisserie,4,11,44
16/11/2024,Milk Products,5,15.5,77.5
16/11/2024,Computers and electric accessories,5,33.5,167.5
16/11/2024,Electric household essentials,7,35,245
16/11/2024,Milk Products,8,8,64
16/11/2024,Patisserie,8,29,232
16/11/2024,Patisserie,8,29,232
16/11/2024,Food,8,33.5,268
16/11/2024,Beverages,10,41,410
17/11/2024,Furniture,1,6.5,6.5
17/11/2024,Beverages,1,18.5,18.5
17/11/2024,Food,7,24.5,171.5
17/11/2024,Milk Products,8,27.5,220
17/11/2024,Patisserie,9,26,234
18/11/2024,Furniture,1,33.5,33.5
18/11/2024,Beverages,3,5,15
18/11/2024,Beverages,3,41,123
18/11/2024,Butchers,5,6.5,32.5
18/11/2024,Butchers,5,26,130
18/11/2024,Electric household essentials,6,33.5,201
18/11/2024,Electric household essentials,7,11,77
18/11/2024,Butchers,8,6.5,52
18/11/2024,Furniture,8,26,208
18/11/2024,Computers and electric accessories,9,29,261
18/11/2024,Computers and electric accessories,10,12.5,125
19/11/2024,Electric household essentials,1,38,38
19/11/2024,Furniture,4,26,104
19/11/2024,Food,4,29,116
19/11/2024,Electric household essentials,6,12.5,75
19/11/2024,Patisserie,6,21.5,129
19/11/2024,Furniture,6,32,192
19/11/2024,Patisserie,8,6.5,52
19/11/2024,Beverages,9,18.5,166.5
20/11/2024,Beverages,1,12.5,12.5
20/11/2024,Electric household essentials,4,15.5,62
20/11/2024,Beverages,7,8,56
20/11/2024,Computers and electric accessories,7,18.5,129.5
20/11/2024,Electric household essentials,7,23,161
20/11/2024,Milk Products,7,35,245
20/11/2024,Furniture,8,33.5,268
20/11/2024,Electric household essentials,9,9.5,85.5
20/11/2024,Electric household essentials,9,38,342
20/11/2024,Computers and electric accessories,10,30.5,305
21/11/2024,Milk Products,1,8,8
21/11/2024,Computers and electric accessories,1,26,26
21/11/2024,Furniture,2,15.5,31
21/11/2024,Computers and electric accessories,2,18.5,37
21/11/2024,Butchers,5,27.5,137.5
21/11/2024,Electric household essentials,5,29,145
21/11/2024,Computers and electric accessories,5,32,160
21/11/2024,Milk Products,5,36.5,182.5
21/11/2024,Beverages,7,33.5,234.5
21/11/2024,Food,8,23,184
21/11/2024,Butchers,8,33.5,268
22/11/2024,Computers and electric accessories,2,27.5,55
22/11/2024,Milk Products,2,35,70
22/11/2024,Butchers,3,12.5,37.5
22/11/2024,Computers and electric accessories,3,12.5,37.5
22/11/2024,Food,4,41,164
22/11/2024,Furniture,4,41,164
22/11/2024,Furniture,6,26,156
22/11/2024,Milk Products,6,27.5,165
22/11/2024,Beverages,8,14,112
22/11/2024,Food,8,24.5,196
22/11/2024,Computers and electric accessories,8,26,208
22/11/2024,Beverages,9,14,126
22/11/2024,Patisserie,10,30.5,305
23/11/2024,Computers and electric accessories,2,30.5,61
23/11/2024,Beverages,3,8,24
23/11/2024,Electric household essentials,4,27.5,110
23/11/2024,Food,5,9.5,47.5
23/11/2024,Computers and electric accessories,5,32,160
23/11/2024,Furniture,6,27.5,165
23/11/2024,Butchers,7,14,98
23/11/2024,Butchers,10,20,200
24/11/2024,Food,1,14,14
24/11/2024,Butchers,1,14,14
24/11/2024,Furniture,1,33.5,33.5
24/11/2024,Electric household essentials,5,23,115
24/11/2024,Butchers,5,27.5,137.5
24/11/2024,Patisserie,7,8,56
24/11/2024,Computers and electric accessories,7,18.5,129.5
24/11/2024,Computers and electric accessories,8,38,304
24/11/2024,Food,9,15.5,139.5
25/11/2024,Computers and electric accessories,1,32,32
25/11/2024,Electric household essentials,3,29,87
25/11/2024,Patisserie,3,41,123
25/11/2024,Beverages,4,21.5,86
25/11/2024,Furniture,4,39.5,158
25/11/2024,Computers and electric accessories,5,18.5,92.5
25/11/2024,Butchers,5,36.5,182.5
25/11/2024,Beverages,7,24.5,171.5
25/11/2024,Milk Products,8,11,88
25/11/2024,Patisserie,8,20,160
26/11/2024,Beverages,2,39.5,79
26/11/2024,Food,3,29,87
26/11/2024,Food,3,30.5,91.5
26/11/2024,Milk Products,5,32,160
26/11/2024,Furniture,6,17,102
26/11/2024,Patisserie,8,9.5,76
26/11/2024,Beverages,10,30.5,305
27/11/2024,Electric household essentials,1,9.5,9.5
27/11/2024,Furniture,1,41,41
27/11/2024,Furniture,2,11,22
27/11/2024,Computers and electric accessories,3,35,105
27/11/2024,Furniture,5,39.5,197.5
27/11/2024,Patisserie,7,12.5,87.5
27/11/2024,Electric household essentials,7,15.5,108.5
27/11/2024,Beverages,9,8,72
27/11/2024,Milk Products,9,20,180
27/11/2024,Furniture,9,41,369
28/11/2024,Computers and electric accessories,1,6.5,6.5
28/11/2024,Milk Products,1,20,20
28/11/2024,Computers and electric accessories,1,36.5,36.5
28/11/2024,Food,4,36.5,146
28/11/2024,Butchers,5,21.5,107.5
28/11/2024,Beverages,5,27.5,137.5
28/11/2024,Patisserie,10,12.5,125
28/11/2024,Food,10,26,260
29/11/2024,Food,1,11,11
29/11/2024,Butchers,2,5,10
29/11/2024,Beverages,4,20,80
29/11/2024,Food,5,18.5,92.5
29/11/2024,Electric household essentials,8,5,40
29/11/2024,Food,8,29,232
29/11/2024,Electric household essentials,8,30.5,244
29/11/2024,Electric household essentials,8,41,328
29/11/2024,Computers and electric accessories,9,11,99
29/11/2024,Food,9,35,315
30/11/2024,Computers and electric accessories,2,21.5,43
30/11/2024,Beverages,4,21.5,86
30/11/2024,Beverages,5,24.5,122.5
30/11/2024,Furniture,5,26,130
30/11/2024,Patisserie,5,38,190
30/11/2024,Beverages,6,24.5,147
30/11/2024,Beverages,6,39.5,237
30/11/2024,Beverages,8,36.5,292
30/11/2024,Food,8,41,328
30/11/2024,Milk Products,9,24.5,220.5
30/11/2024,Beverages,9,36.5,328.5
01/12/2024,Electric household essentials,3,17,51
01/12/2024,Computers and electric accessories,3,24.5,73.5
01/12/2024,Beverages,3,33.5,100.5
01/12/2024,Computers and electric accessories,5,8,40
01/12/2024,Food,6,20,120
01/12/2024,Patisserie,6,38,228
01/12/2024,Food,7,23,161
01/12/2024,Butchers,7,35,245
01/12/2024,Beverages,7,35,245
01/12/2024,Milk Products,8,20,160
01/12/2024,Food,9,11,99
01/12/2024,Computers and electric accessories,10,26,260
01/12/2024,Computers and electric accessories,10,27.5,275
02/12/2024,Furniture,1,20,20
02/12/2024,Beverages,2,24.5,49
02/12/2024,Computers and electric accessories,3,6.5,19.5
02/12/2024,Food,3,23,69
02/12/2024,Food,4,14,56
02/12/2024,Food,5,33.5,167.5
02/12/2024,Milk Products,6,15.5,93
02/12/2024,Computers and electric accessories,7,23,161
02/12/2024,Butchers,9,6.5,58.5
02/12/2024,Beverages,9,32,288
02/12/2024,Food,10,21.5,215
03/12/2024,Milk Products,1,9.5,9.5
03/12/2024,Milk Products,2,29,58
03/12/2024,Milk Products,6,32,192
03/12/2024,Computers and electric accessories,6,33.5,201
03/12/2024,Computers and electric accessories,7,15.5,108.5
03/12/2024,Computers and electric accessories,8,32,256
03/12/2024,Milk Products,10,29,290
03/12/2024,Milk Products,10,32,320
04/12/2024,Electric household essentials,1,5,5
04/12/2024,Beverages,4,29,116
04/12/2024,Electric household essentials,5,17,85
04/12/2024,Computers and electric accessories,5,17,85
04/12/2024,Milk Products,8,30.5,244
04/12/2024,Furniture,9,11,99
04/12/2024,Electric household essentials,10,23,230
04/12/2024,Food,10,33.5,335
05/12/2024,Butchers,1,15.5,15.5
05/12/2024,Food,3,20,60
05/12/2024,Computers and electric accessories,4,35,140
05/12/2024,Butchers,4,41,164
05/12/2024,Patisserie,5,24.5,122.5
05/12/2024,Butchers,6,38,228
05/12/2024,Butchers,6,38,228
05/12/2024,Electric household essentials,8,38,304
05/12/2024,Patisserie,9,17,153
05/12/2024,Furniture,10,39.5,395
06/12/2024,Butchers,1,21.5,21.5
06/12/2024,Butchers,1,38,38
06/12/2024,Furniture,4,5,20
06/12/2024,Beverages,5,29,145
06/12/2024,Computers and electric accessories,5,33.5,167.5
06/12/2024,Patisserie,6,21.5,129
06/12/2024,Furniture,7,5,35
06/12/2024,Computers and electric accessories,7,27.5,192.5
06/12/2024,Beverages,10,12.5,125
06/12/2024,Electric household essentials,10,23,230
06/12/2024,Milk Products,10,36.5,365
07/12/2024,Electric household essentials,2,5,10
07/12/2024,Milk Products,2,32,64
07/12/2024,Food,2,38,76
07/12/2024,Milk Products,3,12.5,37.5
07/12/2024,Patisserie,3,20,60
07/12/2024,Milk Products,4,5,20
07/12/2024,Computers and electric accessories,4,17,68
07/12/2024,Milk Products,4,17,68
07/12/2024,Electric household essentials,4,20,80
07/12/2024,Beverages,6,9.5,57
07/12/2024,Milk Products,6,20,120
07/12/2024,Milk Products,6,39.5,237
07/12/2024,Electric household essentials,8,11,88
07/12/2024,Beverages,8,27.5,220
07/12/2024,Food,10,23,230
07/12/2024,Milk Products,10,29,290
08/12/2024,Furniture,4,27.5,110
08/12/2024,Computers and electric accessories,4,32,128
08/12/2024,Beverages,4,39.5,158
08/12/2024,Electric household essentials,5,5,25
08/12/2024,Beverages,8,23,184
09/12/2024,Butchers,1,30.5,30.5
09/12/2024,Furniture,2,5,10
09/12/2024,Patisserie,3,24.5,73.5
09/12/2024,Electric household essentials,4,12.5,50
09/12/2024,Computers and electric accessories,4,32,128
09/12/2024,Food,5,20,100
09/12/2024,Computers and electric accessories,6,29,174
09/12/2024,Milk Products,7,5,35
09/12/2024,Electric household essentials,8,38,304
09/12/2024,Furniture,9,8,72
09/12/2024,Computers and electric accessories,9,11,99
09/12/2024,Patisserie,10,20,200
10/12/2024,Electric household essentials,1,12.5,12.5
10/12/2024,Computers and electric accessories,1,32,32
10/12/2024,Electric household essentials,2,18.5,37
10/12/2024,Milk Products,2,20,40
10/12/2024,Milk Products,2,32,64
10/12/2024,Computers and electric accessories,4,21.5,86
10/12/2024,Food,4,23,92
10/12/2024,Patisserie,5,30.5,152.5
10/12/2024,Furniture,5,39.5,197.5
10/12/2024,Computers and electric accessories,7,17,119
10/12/2024,Milk Products,7,20,140
10/12/2024,Computers and electric accessories,8,35,280
10/12/2024,Beverages,8,41,328
10/12/2024,Food,9,9.5,85.5
10/12/2024,Food,10,20,200
11/12/2024,Furniture,1,38,38
11/12/2024,Milk Products,3,8,24
11/12/2024,Milk Products,3,12.5,37.5
11/12/2024,Beverages,4,27.5,110
11/12/2024,Electric household essentials,6,6.5,39
11/12/2024,Beverages,6,29,174
11/12/2024,Milk Products,6,30.5,183
11/12/2024,Patisserie,7,5,35
11/12/2024,Butchers,7,12.5,87.5
11/12/2024,Food,7,14,98
11/12/2024,Patisserie,7,30.5,213.5
11/12/2024,Butchers,7,36.5,255.5
11/12/2024,Furniture,10,8,80
11/12/2024,Beverages,10,32,320
12/12/2024,Computers and electric accessories,2,29,58
12/12/2024,Milk Products,3,8,24
12/12/2024,Food,6,20,120
12/12/2024,Beverages,7,15.5,108.5
12/12/2024,Butchers,7,35,245
12/12/2024,Food,8,17,136
12/12/2024,Furniture,9,20,180
12/12/2024,Furniture,10,24.5,245
12/12/2024,Butchers,10,38,380
13/12/2024,Butchers,1,11,11
13/12/2024,Food,4,18.5,74
13/12/2024,Food,4,21.5,86
13/12/2024,Electric household essentials,5,15.5,77.5
13/12/2024,Furniture,7,15.5,108.5
13/12/2024,Patisserie,7,36.5,255.5
13/12/2024,Butchers,8,30.5,244
13/12/2024,Milk Products,8,38,304
13/12/2024,Electric household essentials,8,41,328
13/12/2024,Milk Products,9,32,288
13/12/2024,Electric household essentials,10,5,50
13/12/2024,Electric household essentials,10,23,230
14/12/2024,Electric household essentials,1,23,23
14/12/2024,Computers and electric accessories,3,41,123
14/12/2024,Patisserie,4,15.5,62
14/12/2024,Butchers,5,30.5,152.5
14/12/2024,Milk Products,5,38,190
14/12/2024,Patisserie,6,17,102
14/12/2024,Beverages,6,29,174
14/12/2024,Furniture,6,33.5,201
14/12/2024,Food,7,23,161
14/12/2024,Butchers,9,8,72
15/12/2024,Butchers,1,12.5,12.5
15/12/2024,Patisserie,1,23,23
15/12/2024,Computers and electric accessories,2,18.5,37
15/12/2024,Milk Products,3,5,15
15/12/2024,Furniture,3,15.5,46.5
15/12/2024,Beverages,5,29,145
15/12/2024,Milk Products,6,24.5,147
15/12/2024,Food,6,24.5,147
15/12/2024,Food,8,36.5,292
15/12/2024,Butchers,10,23,230
15/12/2024,Milk Products,10,32,320
16/12/2024,Furniture,1,20,20
16/12/2024,Food,1,29,29
16/12/2024,Butchers,2,21.5,43
16/12/2024,Milk Products,3,15.5,46.5
16/12/2024,Milk Products,4,30.5,122
16/12/2024,Beverages,5,41,205
16/12/2024,Milk Products,6,9.5,57
16/12/2024,Beverages,7,24.5,171.5
16/12/2024,Computers and electric accessories,8,26,208
16/12/2024,Electric household essentials,9,12.5,112.5
16/12/2024,Electric household essentials,10,18.5,185
16/12/2024,Furniture,10,26,260
17/12/2024,Food,2,12.5,25
17/12/2024,Beverages,4,8,32
17/12/2024,Furniture,4,41,164
17/12/2024,Beverages,6,6.5,39
17/12/2024,Butchers,9,5,45
17/12/2024,Patisserie,9,14,126
17/12/2024,Milk Products,9,27.5,247.5
